order_id,user_id
CA-2011-149524,BS-100493
CA-2011-149538,KB-100392
CA-2011-149594,MF-100237
CA-2011-149643,RH-100607
CA-2011-149958,AS-100696
CA-2011-150203,JB-100148
CA-2011-150245,PC-100729
CA-2011-150301,MH-100721
CA-2011-150329,SD-100499
CA-2011-150490,SS-100164
CA-2011-150518,MW-100636
CA-2011-150581,NM-100022
CA-2011-150798,JK-100268
CA-2011-1510,MM-100761
CA-2011-151001,JG-100030
CA-2011-151078,RF-100407
CA-2011-151162,EA-100515
CA-2011-151295,JA-100072
CA-2011-151330,TC-100448
CA-2011-151379,SC-100042
CA-2011-151554,CM-100104
CA-2011-151708,MB-100085
CA-2011-151792,CV-100728
CA-2011-151897,VT-100616
CA-2011-151946,BT-100383
CA-2011-151953,DB-100131
CA-2011-151967,NB-100714
CA-2011-151995,ZC-100147
CA-2011-152100,VW-100781
CA-2011-152233,KH-100115
CA-2011-152254,BD-100788
CA-2011-152268,SC-100200
CA-2011-152296,IL-100358
CA-2011-152345,ST-100698
CA-2011-152422,BD-100393
CA-2011-152443,FG-100256
CA-2011-152562,JO-100570
CA-2011-152618,RB-100303
CA-2011-152849,DW-100135
CA-2011-152905,AB-100470
CA-2011-153087,TC-100622
CA-2011-153150,Dl-100411
CA-2011-153479,DF-100010
CA-2011-153619,TC-100097
CA-2011-153808,FH-100044
CA-2011-153850,TH-100152
CA-2011-153913,KB-100392
CA-2011-153927,LL-100093
CA-2011-153969,HF-100473
CA-2011-153976,BP-100068
CA-2011-153983,AH-100699
CA-2011-154095,ON-100380
CA-2011-154158,CC-100274
CA-2011-154165,DL-100523
CA-2011-154186,RA-100713
CA-2011-154592,EH-100513
CA-2011-154599,KN-100793
CA-2011-154627,SA-100294
CA-2011-154641,KL-100590
CA-2011-154669,TM-100056
CA-2011-154781,SC-100049
CA-2011-154837,RB-100750
CA-2011-154893,GM-100137
CA-2011-154963,AA-100614
CA-2011-155208,SP-100076
CA-2011-155264,RP-100451
CA-2011-155271,AA-100343
CA-2011-155390,BG-100564
CA-2011-155593,RP-100641
CA-2011-155796,TS-100543
CA-2011-155852,AJ-100420
CA-2011-155887,KT-100116
CA-2011-156006,TM-100056
CA-2011-156160,AS-100262
CA-2011-156244,DH-100574
CA-2011-156314,RP-100641
CA-2011-156342,JF-100397
CA-2011-156349,ML-100122
CA-2011-156433,ES-100074
CA-2011-156545,JS-100556
CA-2011-156587,AB-100470
CA-2011-156594,MC-100048
CA-2011-156601,FA-100716
CA-2011-156790,VG-100647
CA-2011-156993,RW-100195
CA-2011-157147,BD-100743
CA-2011-157546,RD-100142
CA-2011-157609,KN-100656
CA-2011-157623,DK-100767
CA-2011-157644,AH-100600
CA-2011-157721,JM-100234
CA-2011-157784,MC-100048
CA-2011-157882,AR-100310
CA-2011-157924,HA-100569
CA-2011-158029,HF-100473
CA-2011-158064,AA-100706
CA-2011-158225,SE-100017
CA-2011-158274,RM-100079
CA-2011-158281,AG-100514
CA-2011-158337,KA-100529
CA-2011-158372,RD-100209
CA-2011-158442,AZ-100425
CA-2011-158470,AG-100342
CA-2011-158540,VG-100647
CA-2011-158771,SB-100158
CA-2011-159121,JO-100570
CA-2011-159184,JC-100784
CA-2011-159310,SC-100206
CA-2011-159338,NS-100764
CA-2011-159478,MH-100477
CA-2011-159520,GT-100238
CA-2011-159625,SM-100680
CA-2011-159681,PO-100363
CA-2011-159709,AI-100109
CA-2011-159800,SG-100778
CA-2011-159814,LP-100166
CA-2011-159835,RB-100538
CA-2011-159849,JK-100384
CA-2011-160066,AH-100787
CA-2011-160094,JM-100234
CA-2011-160157,MH-100346
CA-2011-160262,TS-100284
CA-2011-160276,AH-100240
CA-2011-160738,KH-100732
CA-2011-160766,DM-100474
CA-2011-160773,LW-100547
CA-2011-161032,MK-100757
CA-2011-161249,RD-100142
CA-2011-161508,PV-100545
CA-2011-161634,CC-100230
CA-2011-162089,MP-100154
CA-2011-162278,AH-100611
CA-2011-162362,JL-100415
CA-2011-162684,AS-100634
CA-2011-162775,CS-100498
CA-2011-162866,C-100536
CA-2011-162992,BP-100258
CA-2011-163013,BF-100006
CA-2011-163034,DK-100617
CA-2011-163223,KH-100190
CA-2011-163293,KC-100455
CA-2011-163412,SM-100475
CA-2011-163419,TZ-100618
CA-2011-163447,TB-100336
CA-2011-163468,JK-100268
CA-2011-163552,LA-100707
CA-2011-163559,ST-100698
CA-2011-163650,TT-100325
CA-2011-163748,HG-100136
CA-2011-163867,RE-100522
CA-2011-164182,ST-100698
CA-2011-164210,PW-100099
CA-2011-164224,TT-100036
CA-2011-164259,SP-100658
CA-2011-164315,RD-100436
CA-2011-164385,NB-100714
CA-2011-164469,GK-100652
CA-2011-164721,LW-100547
CA-2011-164742,ML-100122
CA-2011-164749,BG-100563
CA-2011-164861,MC-100033
CA-2011-164903,SR-100573
CA-2011-164910,DM-100149
CA-2011-164973,NM-100022
CA-2011-165309,KD-100272
CA-2011-165379,BM-100685
CA-2011-165393,NC-100487
CA-2011-165428,JL-100391
CA-2011-165477,RE-100684
CA-2011-165540,TM-100056
CA-2011-165568,BF-100501
CA-2011-165764,SH-100672
CA-2011-165806,VM-100591
CA-2011-165974,DL-100188
CA-2011-166051,JK-100266
CA-2011-166086,CT-100434
CA-2011-166191,DK-100555
CA-2011-166457,PF-100528
CA-2011-166471,MG-100241
CA-2011-166555,JK-100326
CA-2011-166590,NC-100193
CA-2011-166716,CR-100503
CA-2011-166730,DD-100646
CA-2011-166744,DN-100082
CA-2011-166863,SC-100427
CA-2011-166884,CK-100526
CA-2011-166891,CC-100230
CA-2011-166954,BT-100762
CA-2011-166961,CD-100722
CA-2011-166989,RM-100079
CA-2011-167164,AG-100421
CA-2011-167199,ME-100292
CA-2011-167360,RB-100245
CA-2011-167486,JO-100570
CA-2011-167724,BF-100100
CA-2011-167850,AG-100514
CA-2011-167927,XP-100645
CA-2011-167997,CA-100695
CA-2011-168130,BS-100586
CA-2011-168158,EM-100005
CA-2011-168305,PL-100302
CA-2011-168312,GW-100167
CA-2011-168368,GA-100561
CA-2011-168473,TB-100650
CA-2011-168494,NP-100180
CA-2011-168592,DP-100205
CA-2011-168823,MA-100163
CA-2011-168984,NW-100692
CA-2011-1690,EM-100595
CA-2011-169019,LF-100654
CA-2011-169033,KM-100039
CA-2011-169061,AB-100304
CA-2011-169257,SV-100541
CA-2011-169446,SG-100671
CA-2011-169460,NF-100530
CA-2011-169642,BB-100059
CA-2011-169649,TS-100284
CA-2011-169684,FH-100673
CA-2011-169726,JH-100488
CA-2011-169775,RA-100506
CA-2011-169803,SC-100601
CA-2011-169852,SF-100772
CA-2011-1800,TP-100741
CA-2011-2590,CS-100752
CA-2011-320,JK-100113
CA-2011-3200,JS-100308
CA-2011-3390,AS-100696
CA-2011-370,EH-100307
CA-2011-3790,CC-100230
CA-2011-4310,BW-100719
CA-2011-4370,DW-100264
CA-2011-4390,RA-100789
CA-2011-450,EB-100567
CA-2011-460,MH-100242
CA-2011-4710,SN-100518
CA-2011-4850,AH-100736
CA-2011-4880,EB-100011
CA-2011-5260,LC-100361
CA-2011-5810,SA-100294
CA-2011-5840,CC-100520
CA-2011-6580,TG-100700
CA-2011-6800,LS-100338
CA-2011-6880,NB-100714
CA-2011-760,KH-100190
CA-2011-770,PO-100331
CA-2011-7860,NC-100193
CA-2011-8190,DP-100077
CA-2011-8330,ML-100027
CA-2011-8390,MK-100757
CA-2011-8490,TB-100458
CA-2011-8990,DK-100185
CA-2011-9140,BM-100685
CA-2011-9390,GZ-100517
CA-2011-9430,PB-100405
CA-2011-9510,RD-100128
CA-2012-100146,CB-100369
CA-2012-100216,HJ-100199
CA-2012-100251,DV-100249
CA-2012-100454,BM-100685
CA-2012-100545,IM-100002
CA-2012-100573,AM-100594
CA-2012-100657,SW-100495
CA-2012-100685,SM-100475
CA-2012-100734,AC-100150
CA-2012-100769,TH-100627
CA-2012-100818,JM-100456
CA-2012-100888,MH-100346
CA-2012-101000,IG-100639
CA-2012-101007,MS-100355
CA-2012-101091,SW-100495
CA-2012-101126,NB-100661
CA-2012-101154,CM-100668
CA-2012-101707,PF-100270
CA-2012-101868,MJ-100769
CA-2012-101889,DB-100004
CA-2012-101910,CD-100350
CA-2012-101924,KB-100392
CA-2012-102015,TM-100056
CA-2012-102036,CS-100364
CA-2012-102260,SJ-100341
CA-2012-102281,MP-100154
CA-2012-102316,DH-100756
CA-2012-102491,KW-100587
CA-2012-102582,NW-100692
CA-2012-102722,KW-100565
CA-2012-102778,JH-100374
CA-2012-102806,HG-100094
CA-2012-102848,KB-100172
CA-2012-102855,JF-100397
CA-2012-102876,LR-100227
CA-2012-103072,HW-100452
CA-2012-103093,FO-100045
CA-2012-103135,SS-100353
CA-2012-103177,EN-100734
CA-2012-103205,JJ-100213
CA-2012-103716,KB-100392
CA-2012-103723,BT-100762
CA-2012-103772,MP-100154
CA-2012-103793,BV-100437
CA-2012-103835,SC-100731
CA-2012-103870,SP-100658
CA-2012-103933,DR-100345
CA-2012-103954,HR-100702
CA-2012-103961,NG-100534
CA-2012-104038,LO-100226
CA-2012-104052,TP-100552
CA-2012-104059,FC-100386
CA-2012-104115,JH-100057
CA-2012-104129,ES-100413
CA-2012-104241,AG-100182
CA-2012-104297,CC-100472
CA-2012-104346,IM-100002
CA-2012-104486,PO-100363
CA-2012-104493,EB-100277
CA-2012-104514,CB-100369
CA-2012-104626,DR-100314
CA-2012-104871,DR-100314
CA-2012-104941,DH-100756
CA-2012-104948,KH-100115
CA-2012-105102,BM-100291
CA-2012-105158,SP-100658
CA-2012-105221,VM-100591
CA-2012-105312,MT-100712
CA-2012-105347,DP-100077
CA-2012-105361,CM-100387
CA-2012-105508,JF-100106
CA-2012-105571,CP-100123
CA-2012-105599,MC-100160
CA-2012-105613,KN-100656
CA-2012-105627,DK-100174
CA-2012-105634,HA-100491
CA-2012-105690,CA-100695
CA-2012-105725,GT-100596
CA-2012-105844,JF-100397
CA-2012-105970,PA-100554
CA-2012-106187,RF-100454
CA-2012-106208,JW-100442
CA-2012-106215,BN-100286
CA-2012-106257,EB-100464
CA-2012-106320,EB-100015
CA-2012-106362,LC-100024
CA-2012-106565,BW-100719
CA-2012-106978,ZC-100147
CA-2012-107020,MV-100313
CA-2012-107083,BB-100132
CA-2012-107468,MK-100757
CA-2012-107678,JK-100113
CA-2012-107685,JM-100025
CA-2012-107741,FC-100352
CA-2012-107902,SM-100475
CA-2012-107937,JB-100376
CA-2012-108119,MS-100566
CA-2012-108259,NS-100764
CA-2012-108532,CC-100472
CA-2012-108588,BG-100489
CA-2012-108665,KM-100016
CA-2012-108672,FA-100716
CA-2012-109001,KN-100678
CA-2012-109113,EK-100623
CA-2012-109169,OT-100112
CA-2012-109190,CC-100648
CA-2012-109197,JO-100441
CA-2012-109337,DL-100792
CA-2012-109386,RH-100339
CA-2012-109470,KC-100455
CA-2012-109512,LF-100654
CA-2012-109575,KH-100710
CA-2012-109603,EM-100429
CA-2012-109638,JH-100488
CA-2012-109708,CY-100626
CA-2012-109736,DJ-100395
CA-2012-109862,HK-100476
CA-2012-109939,AA-100706
CA-2012-110016,BT-100388
CA-2012-110093,AB-100233
CA-2012-110247,RH-100181
CA-2012-110289,NB-100661
CA-2012-110324,MA-100163
CA-2012-110345,TG-100700
CA-2012-110457,DK-100402
CA-2012-110548,AH-100240
CA-2012-110632,HR-100693
CA-2012-110667,NF-100530
CA-2012-110744,HA-100569
CA-2012-110765,MP-100598
CA-2012-110814,BD-100393
CA-2012-110863,AA-100614
CA-2012-110870,KD-100272
CA-2012-110877,JE-100159
CA-2012-110891,PO-100633
CA-2012-110947,AG-100774
CA-2012-111017,SC-100042
CA-2012-111038,LC-100516
CA-2012-111073,MC-100203
CA-2012-111094,CB-100369
CA-2012-111164,SE-100017
CA-2012-111199,JK-100268
CA-2012-111206,RF-100029
CA-2012-111234,AB-100443
CA-2012-111297,SC-100731
CA-2012-111325,BT-100388
CA-2012-111339,VP-100108
CA-2012-111395,VB-100492
CA-2012-111458,PF-100270
CA-2012-111507,VW-100781
CA-2012-111514,SC-100601
CA-2012-111612,EB-100464
CA-2012-111703,KB-100435
CA-2012-111780,RA-100713
CA-2012-111829,FH-100673
CA-2012-111864,PP-100613
CA-2012-111948,AG-100182
CA-2012-111990,DB-100259
CA-2012-112011,ON-100380
CA-2012-112053,SH-100672
CA-2012-112116,JE-100496
CA-2012-112130,SV-100541
CA-2012-112144,CY-100626
CA-2012-112214,AH-100240
CA-2012-112305,KB-100041
CA-2012-112319,AR-100687
CA-2012-112375,RD-100142
CA-2012-112452,NC-100127
CA-2012-112522,DP-100755
CA-2012-112557,JL-100766
CA-2012-112571,DL-100550
CA-2012-112711,FM-100418
CA-2012-112767,DK-100617
CA-2012-112823,RA-100506
CA-2012-113040,CC-100472
CA-2012-113110,BK-100468
CA-2012-113131,MB-100085
CA-2012-113145,VD-100463
CA-2012-113152,JK-100266
CA-2012-113173,DK-100767
CA-2012-113215,CP-100560
CA-2012-113222,AG-100774
CA-2012-113404,EM-100134
CA-2012-113523,SC-100731
CA-2012-113628,AH-100240
CA-2012-113740,SC-100786
CA-2012-113901,NH-100120
CA-2012-113971,CB-100369
CA-2012-114048,EH-100307
CA-2012-114069,ND-100599
CA-2012-114237,MC-100160
CA-2012-114300,AF-100229
CA-2012-114468,TD-100119
CA-2012-114503,AA-100706
CA-2012-114811,KD-100583
CA-2012-114923,LH-100508
CA-2012-115091,JJ-100213
CA-2012-115168,BB-100132
CA-2012-115392,RM-100079
CA-2012-115399,AG-100749
CA-2012-115420,LS-100073
CA-2012-115511,NW-100692
CA-2012-115567,ZC-100147
CA-2012-115693,FC-100386
CA-2012-115742,DP-100077
CA-2012-115798,KL-100590
CA-2012-115847,TC-100097
CA-2012-115924,BE-100212
CA-2012-115938,SA-100294
CA-2012-115945,AB-100347
CA-2012-116092,JM-100234
CA-2012-116260,BF-100344
CA-2012-116484,JK-100326
CA-2012-116512,MC-100203
CA-2012-116638,JH-100488
CA-2012-116687,NC-100193
CA-2012-116750,BF-100344
CA-2012-116841,TP-100328
CA-2012-116876,TT-100036
CA-2012-117086,QJ-100688
CA-2012-117415,SN-100287
CA-2012-117611,MZ-100031
CA-2012-117772,MC-100038
CA-2012-117800,TH-100627
CA-2012-117828,BD-100050
CA-2012-117884,DC-100169
CA-2012-117898,TB-100602
CA-2012-117961,GP-100660
CA-2012-118227,DB-100603
CA-2012-118423,DP-100205
CA-2012-118444,VD-100463
CA-2012-118738,AG-100182
CA-2012-118843,JH-100057
CA-2012-118871,HM-100118
CA-2012-118948,NK-100373
CA-2012-118955,LS-100780
CA-2012-119102,KH-100190
CA-2012-119214,CW-100202
CA-2012-119291,JO-100502
CA-2012-119480,CC-100648
CA-2012-119508,TZ-100618
CA-2012-119550,RB-100540
CA-2012-119592,MM-100430
CA-2012-119627,SC-100206
CA-2012-119634,BW-100186
CA-2012-119690,MV-100690
CA-2012-119697,EM-100497
CA-2012-119879,SS-100220
CA-2012-119907,LC-100361
CA-2012-119942,TT-100036
CA-2012-120103,MS-100247
CA-2012-120320,MV-100313
CA-2012-120341,SF-100507
CA-2012-120362,CA-100296
CA-2012-120397,RB-100245
CA-2012-120439,AD-100504
CA-2012-120446,JG-100030
CA-2012-120516,CK-100257
CA-2012-120551,SS-100164
CA-2012-120621,JW-100442
CA-2012-120677,BD-100052
CA-2012-120782,SD-100499
CA-2012-120810,TH-100627
CA-2012-120845,ML-100122
CA-2012-120880,JL-100766
CA-2012-120901,BG-100564
CA-2012-120915,JJ-100175
CA-2012-121041,CS-100498
CA-2012-121097,SF-100772
CA-2012-121132,VB-100492
CA-2012-121188,CB-100697
CA-2012-121272,DO-100548
CA-2012-121391,AA-100675
CA-2012-121405,FC-100352
CA-2012-121552,FW-100297
CA-2012-121608,JB-100153
CA-2012-121650,KD-100583
CA-2012-121699,BD-100052
CA-2012-121720,JE-100578
CA-2012-121776,RD-100436
CA-2012-121783,PO-100331
CA-2012-121797,CC-100311
CA-2012-121965,LH-100141
CA-2012-1220,GH-100275
CA-2012-122168,HG-100094
CA-2012-122210,WB-100581
CA-2012-122259,HP-100281
CA-2012-122266,SA-100294
CA-2012-122287,SN-100518
CA-2012-122371,BS-100155
CA-2012-122406,BE-100212
CA-2012-122623,CC-100311
CA-2012-122756,DK-100767
CA-2012-122826,RD-100582
CA-2012-122973,PJ-100184
CA-2012-123092,JG-100121
CA-2012-123113,AT-100168
CA-2012-123141,GZ-100517
CA-2012-123155,NS-100764
CA-2012-123232,DJ-100579
CA-2012-123330,EP-100500
CA-2012-123456,KN-100793
CA-2012-123505,AR-100178
CA-2012-123568,SC-100200
CA-2012-123673,CH-100521
CA-2012-123939,MS-100014
CA-2012-124044,MS-100519
CA-2012-124058,LC-100024
CA-2012-124107,BM-100685
CA-2012-124268,AD-100504
CA-2012-124450,GT-100580
CA-2012-124499,FM-100418
CA-2012-124541,TT-100325
CA-2012-124653,DB-100004
CA-2012-124800,RW-100478
CA-2012-124891,RH-100605
CA-2012-124919,SP-100076
CA-2012-124933,DF-100010
CA-2012-124975,MG-100078
CA-2012-125066,KD-100583
CA-2012-125178,MZ-100009
CA-2012-125185,AH-100736
CA-2012-125234,SN-100287
CA-2012-125395,LA-100707
CA-2012-125416,KC-100542
CA-2012-125423,MC-100038
CA-2012-125563,PR-100400
CA-2012-125696,NP-100001
CA-2012-125710,BT-100431
CA-2012-125934,SN-100518
CA-2012-125976,JK-100326
CA-2012-126137,BS-100064
CA-2012-126186,GB-100768
CA-2012-126347,AJ-100420
CA-2012-126445,RA-100506
CA-2012-126466,JO-100502
CA-2012-126557,RL-100666
CA-2012-126669,DO-100198
CA-2012-126697,SV-100026
CA-2012-126725,BS-100409
CA-2012-126739,JH-100360
CA-2012-126970,TP-100328
CA-2012-127019,ER-100305
CA-2012-127110,CH-100521
CA-2012-127173,GM-100398
CA-2012-127327,PW-100408
CA-2012-127418,JJ-100175
CA-2012-127453,JK-100760
CA-2012-127481,JD-100367
CA-2012-127502,MT-100712
CA-2012-127509,AS-100262
CA-2012-127544,RD-100436
CA-2012-127593,DH-100574
CA-2012-127607,JK-100268
CA-2012-127754,CK-100370
CA-2012-127824,JC-100784
CA-2012-128013,MF-100237
CA-2012-128027,CM-100047
CA-2012-128083,EB-100011
CA-2012-128125,EB-100277
CA-2012-128139,BD-100553
CA-2012-128167,KL-100590
CA-2012-128356,RP-100641
CA-2012-128608,CS-100060
CA-2012-128860,SC-100206
CA-2012-128958,CR-100575
CA-2012-128993,CC-100274
CA-2012-129042,EM-100497
CA-2012-129098,DK-100402
CA-2012-129112,AW-100371
CA-2012-129217,DP-100205
CA-2012-129322,DB-100211
CA-2012-129392,DM-100474
CA-2012-129476,PA-100554
CA-2012-129525,VP-100108
CA-2012-129532,YS-100739
CA-2012-129546,RP-100215
CA-2012-129700,LA-100707
CA-2012-129770,JE-100159
CA-2012-129854,RB-100540
CA-2012-129896,PF-100528
CA-2012-129917,HM-100679
CA-2012-130022,JK-100381
CA-2012-130113,AH-100600
CA-2012-130183,PO-100363
CA-2012-130204,DB-100004
CA-2012-130218,SG-100778
CA-2012-130253,PP-100613
CA-2012-130365,ZC-100147
CA-2012-130456,DS-100091
CA-2012-130554,FM-100219
CA-2012-130610,VP-100354
CA-2012-130659,MS-100247
CA-2012-130736,JF-100375
CA-2012-130785,AG-100749
CA-2012-130792,RA-100389
CA-2012-130848,DG-100348
CA-2012-130855,RF-100407
CA-2012-130876,AZ-100425
CA-2012-130883,TB-100650
CA-2012-130890,JO-100441
CA-2012-130974,MA-100163
CA-2012-130995,QJ-100688
CA-2012-131072,KL-100590
CA-2012-131128,TB-100650
CA-2012-131338,NP-100140
CA-2012-131352,GH-100000
CA-2012-131422,GB-100768
CA-2012-131457,MZ-100009
CA-2012-131534,AB-100347
CA-2012-131597,SP-100727
CA-2012-131758,KB-100435
CA-2012-131779,LE-100255
CA-2012-131856,JG-100742
CA-2012-131884,DK-100185
CA-2012-132080,DP-100051
CA-2012-132101,JO-100502
CA-2012-132136,FO-100045
CA-2012-132276,LC-100516
CA-2012-132318,TT-100325
CA-2012-132374,PS-100748
CA-2012-132388,KN-100678
CA-2012-132465,DM-100683
CA-2012-132486,JF-100070
CA-2012-132507,CC-100510
CA-2012-132570,KT-100116
CA-2012-132626,BT-100431
CA-2012-132633,KH-100710
CA-2012-132815,RW-100478
CA-2012-132906,CC-100311
CA-2012-132941,MM-100430
CA-2012-132948,MV-100690
CA-2012-133025,MO-100216
CA-2012-133242,KH-100115
CA-2012-133396,GK-100652
CA-2012-133445,JF-100375
CA-2012-133452,ZC-100147
CA-2012-133494,RP-100641
CA-2012-133536,JH-100374
CA-2012-133585,CM-100466
CA-2012-133627,SC-100231
CA-2012-133837,TH-100152
CA-2012-133977,AT-100615
CA-2012-134075,HA-100491
CA-2012-134082,JK-100384
CA-2012-134117,PG-100356
CA-2012-134201,EH-100462
CA-2012-134257,MS-100014
CA-2012-134719,JD-100765
CA-2012-134747,DL-100550
CA-2012-134782,MD-100322
CA-2012-134859,JK-100381
CA-2012-134894,DK-100617
CA-2012-134922,KB-100172
CA-2012-134943,SU-100250
CA-2012-134992,MG-100078
CA-2012-135020,MS-100028
CA-2012-135174,BP-100559
CA-2012-135251,RP-100451
CA-2012-135272,MS-100519
CA-2012-135314,MC-100038
CA-2012-135363,CK-100526
CA-2012-135391,FA-100716
CA-2012-135489,GW-100167
CA-2012-135510,TW-100103
CA-2012-135538,HR-100693
CA-2012-135545,KM-100039
CA-2012-135580,CL-100711
CA-2012-135622,TT-100319
CA-2012-135685,MP-100372
CA-2012-135727,PS-100138
CA-2012-135853,CA-100783
CA-2012-136105,SZ-100525
CA-2012-136147,FM-100418
CA-2012-136196,TP-100741
CA-2012-136224,ML-100263
CA-2012-136378,CS-100290
CA-2012-136420,CS-100498
CA-2012-136469,TS-100410
CA-2012-136658,BO-100124
CA-2012-136700,DB-100004
CA-2012-136728,AG-100749
CA-2012-136735,HA-100569
CA-2012-136798,DL-100550
CA-2012-136805,NM-100022
CA-2012-137064,TS-100549
CA-2012-137071,ED-100061
CA-2012-137106,SC-100601
CA-2012-137113,TW-100103
CA-2012-137225,JK-100384
CA-2012-137281,BF-100344
CA-2012-137302,BW-100719
CA-2012-137512,AG-100720
CA-2012-137526,PB-100111
CA-2012-137603,MH-100480
CA-2012-137708,NG-100534
CA-2012-137750,JF-100053
CA-2012-137897,PJ-100438
CA-2012-137925,JL-100453
CA-2012-137946,DB-100777
CA-2012-137974,LL-100093
CA-2012-138002,BT-100762
CA-2012-138009,SF-100772
CA-2012-138219,BP-100258
CA-2012-138331,JK-100266
CA-2012-138457,AM-100594
CA-2012-138485,NP-100337
CA-2012-138492,FC-100352
CA-2012-138534,JM-100129
CA-2012-138625,EG-100276
CA-2012-138674,KB-100392
CA-2012-138898,JH-100360
CA-2012-138954,MH-100477
CA-2012-139094,MO-100216
CA-2012-139164,CS-100260
CA-2012-139248,RD-100066
CA-2012-139290,MY-100114
CA-2012-139374,AR-100401
CA-2012-139584,EM-100134
CA-2012-139731,JE-100628
CA-2012-139738,DK-100174
CA-2012-139780,AH-100240
CA-2012-139850,GB-100210
CA-2012-139962,Dp-100254
CA-2012-140025,PF-100528
CA-2012-140144,SC-100020
CA-2012-140221,MS-100247
CA-2012-140375,SG-100778
CA-2012-140410,CM-100568
CA-2012-140557,TN-100379
CA-2012-140718,FA-100716
CA-2012-140830,PS-100138
CA-2012-140921,AA-100706
CA-2012-140984,CC-100648
CA-2012-141012,TG-100745
CA-2012-141040,TB-100602
CA-2012-141145,DB-100211
CA-2012-141243,AH-100279
CA-2012-141250,PM-100412
CA-2012-141327,LR-100753
CA-2012-141565,BG-100564
CA-2012-141593,DB-100577
CA-2012-141740,JF-100375
CA-2012-141754,EM-100228
CA-2012-141768,NP-100001
CA-2012-141810,BB-100059
CA-2012-141936,PN-100676
CA-2012-142027,JK-100760
CA-2012-142041,EM-100134
CA-2012-142055,AB-100233
CA-2012-142139,SD-100499
CA-2012-142202,JR-100770
CA-2012-142237,CK-100257
CA-2012-142377,MS-100355
CA-2012-142419,SC-100786
CA-2012-142433,ES-100074
CA-2012-142454,RE-100522
CA-2012-142475,BS-100664
CA-2012-142601,DE-100071
CA-2012-142692,AG-100182
CA-2012-142734,DM-100149
CA-2012-142755,CS-100260
CA-2012-142930,EB-100156
CA-2012-142937,SF-100321
CA-2012-142944,JL-100766
CA-2012-142993,KA-100529
CA-2012-143077,SF-100772
CA-2012-143105,MA-100163
CA-2012-143119,MC-100160
CA-2012-143147,PS-100062
CA-2012-143238,LO-100226
CA-2012-143364,TG-100700
CA-2012-143490,NP-100140
CA-2012-143532,DC-100715
CA-2012-143602,JS-100308
CA-2012-143616,SS-100426
CA-2012-143700,AS-100696
CA-2012-143882,DB-100709
CA-2012-143980,JK-100384
CA-2012-144043,AB-100347
CA-2012-144099,PO-100633
CA-2012-144190,NC-100487
CA-2012-144253,AS-100252
CA-2012-144267,NZ-100465
CA-2012-144274,PW-100099
CA-2012-144288,MB-100085
CA-2012-144302,ME-100292
CA-2012-144386,GT-100238
CA-2012-144519,AW-100481
CA-2012-144652,SN-100518
CA-2012-144722,MF-100237
CA-2012-144806,GH-100275
CA-2012-144890,SM-100644
CA-2012-145065,DK-100185
CA-2012-145184,JD-100527
CA-2012-145324,DH-100574
CA-2012-145352,CM-100047
CA-2012-145394,MC-100630
CA-2012-145401,JP-100283
CA-2012-145415,RD-100128
CA-2012-145457,CP-100560
CA-2012-145485,JM-100234
CA-2012-145758,BF-100501
CA-2012-145814,KD-100681
CA-2012-145821,JB-100153
CA-2012-145828,MB-100085
CA-2012-145835,BF-100100
CA-2012-145849,CT-100434
CA-2012-146038,SJ-100126
CA-2012-146087,PP-100613
CA-2012-146255,EM-100005
CA-2012-146262,VW-100781
CA-2012-146290,SV-100026
CA-2012-146465,PB-100405
CA-2012-146486,DV-100249
CA-2012-146563,CB-100697
CA-2012-146675,SB-100424
CA-2012-146696,RD-100582
CA-2012-146829,TS-100686
CA-2012-146948,MG-100557
CA-2012-147011,HR-100693
CA-2012-147102,NH-100120
CA-2012-147501,C-100536
CA-2012-147529,DK-100244
CA-2012-147690,SC-100427
CA-2012-147788,TM-100056
CA-2012-147816,CM-100037
CA-2012-147830,NF-100225
CA-2012-147851,MP-100154
CA-2012-147879,CC-100230
CA-2012-148180,BP-100258
CA-2012-148250,RP-100451
CA-2012-148376,AG-100749
CA-2012-148432,MC-100445
CA-2012-148495,SF-100321
CA-2012-148628,KM-100063
CA-2012-148635,MH-100721
CA-2012-148705,EB-100156
CA-2012-148712,JM-100129
CA-2012-148859,FH-100592
CA-2012-148873,EM-100497
CA-2012-148964,RD-100209
CA-2012-149083,SH-100629
CA-2012-149097,SV-100541
CA-2012-149300,BH-100640
CA-2012-149342,TS-100665
CA-2012-149384,EH-100307
CA-2012-149517,FC-100386
